Provider_ID,Hospital_Name,Measure_ID,Gastrointestinal,Eye,Nervous System,Musculoskeletal,Skin,Genitourinary,Cardiovascular,Respiratory,Other,Footnote,Start_Date,End_Date
"361323","AULTMAN ORRVILLE HOSPITAL (FORMERLY DUNLAP COMMUNITY HOSPITAL)","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"361325","GALION COMMUNITY HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"361326","ADAMS COUNTY REGIONAL MEDICAL CENTER","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"361327","COMMUNITY HOSPITALS AND WELLNESS CENTERS","OP-26","0","0","0","0","0","0","0","0","0","","01/01/2014","12/31/2014"
"361330","HOCKING VALLEY COMMUNITY HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"361331","FAYETTE COUNTY MEMORIAL HOSPITAL","OP-26","25","233","0","0","130","51","0","21","1344","","01/01/2014","12/31/2014"
"361332","HIGHLAND DISTRICT HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"361333","FULTON COUNTY HEALTH CENTER","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"370001","HILLCREST MEDICAL CENTER","OP-26","862","502","58","829","97","221","40","198","82","","01/01/2014","12/31/2014"
"370002","WOODWARD REGIONAL HOSPITAL","OP-26","499","215","0","269","0","50","0","0","731","","01/01/2014","12/31/2014"
"370004","INTEGRIS BAPTIST REGIONAL HEALTH CENTER","OP-26","800","497","0","181","89","236","87","0","6","","01/01/2014","12/31/2014"
"370006","PONCA CITY MEDICAL CENTER","OP-26","734","226","338","206","26","33","52","8","0","","01/01/2014","12/31/2014"
"370007","NEWMAN MEMORIAL HOSPITAL","OP-26","90","73","0","1","133","139","1","0","0","","01/01/2014","12/31/2014"
"370008","NORMAN REGIONAL HOSPITAL AUTHORITY","OP-26","1563","875","1166","697","1881","333","681","373","90","","01/01/2014","12/31/2014"
"370011","MERCY HOSPITAL EL RENO","OP-26","227","0","649","47","6","10","5","0","0","","01/01/2014","12/31/2014"
"370013","MERCY HOSPITAL OKLAHOMA CITY, INC","OP-26","6243","321","6021","1815","364","1257","1031","173","453","","01/01/2014","12/31/2014"
"370014","ALLIANCEHEALTH DURANT","OP-26","759","245","338","161","894","125","43","7","2","","01/01/2014","12/31/2014"
"370015","ALLIANCEHEALTH PRYOR","OP-26","689","0","0","254","480","0","18","0","1","","01/01/2014","12/31/2014"
"370016","INTEGRIS BASS BAPTIST HEALTH CENTER","OP-26","648","1","164","315","25","121","175","53","31","","01/01/2014","12/31/2014"
"370018","JANE PHILLIPS MEDICAL CENTER","OP-26","4933","336","1160","699","79","390","58","203","0","","01/01/2014","12/31/2014"
"370019","GREAT PLAINS REGIONAL MEDICAL CENTER","OP-26","1309","571","288","145","20","75","21","8","13","","01/01/2014","12/31/2014"
"370020","MERCY HOSPITAL ADA","OP-26","1357","635","119","73","97","357","78","21","14","","01/01/2014","12/31/2014"
"370022","JACKSON COUNTY MEMORIAL HOSPITAL AUTHORITY","OP-26","1194","0","67","124","118","130","108","8","18","","01/01/2014","12/31/2014"
"370023","DUNCAN REGIONAL HOSPITAL, INC","OP-26","1786","316","175","675","193","299","13","27","430","","01/01/2014","12/31/2014"
"370025","EASTAR HEALTH SYSTEM","OP-26","1461","65","391","156","1282","355","196","129","0","","01/01/2014","12/31/2014"
"370026","ST MARY'S REGIONAL MEDICAL CENTER","OP-26","700","0","86","52","21","262","48","1","28","","01/01/2014","12/31/2014"
"370028","INTEGRIS BAPTIST MEDICAL CENTER","OP-26","3885","347","1248","1558","541","638","2411","448","177","","01/01/2014","12/31/2014"
"370029","ALLIANCEHEALTH CLINTON","OP-26","589","96","10","23","16","2","12","0","2","","01/01/2014","12/31/2014"
"370030","ALLIANCEHEALTH BLACKWELL","OP-26","124","184","9","5","16","2","2","0","1","","01/01/2014","12/31/2014"
"370032","ALLIANCEHEALTH DEACONESS","OP-26","1378","174","129","303","62","458","0","21","56","","01/01/2014","12/31/2014"
"370034","MCALESTER REGIONAL HEALTH CENTER AUTHORITY","OP-26","48","0","71","173","21","33","40","7","21","","01/01/2014","12/31/2014"
"370036","HARMON MEMORIAL HOSPITAL","OP-26","0","0","0","0","0","0","0","0","0","","01/01/2014","12/31/2014"
"370037","ST ANTHONY HOSPITAL","OP-26","4304","0","2860","2230","4232","275","984","211","97","","01/01/2014","12/31/2014"
"370039","HILLCREST HOSPITAL CLAREMORE","OP-26","937","564","289","238","12","11","18","0","13","","01/01/2014","12/31/2014"
"370040","EASTERN OKLAHOMA MEDICAL CENTER","OP-26","54","0","0","0","4","2","0","0","0","","01/01/2014","12/31/2014"
"370041","BRISTOW MEDICAL CENTER","OP-26","0","0","0","0","0","0","0","0","0","","01/01/2014","12/31/2014"
"370047","MERCY HOSPITAL ARDMORE, INC","OP-26","3885","115","2237","348","290","284","236","36","63","","01/01/2014","12/31/2014"
"370048","MCCURTAIN MEMORIAL HOSPITAL","OP-26","4","0","0","0","0","28","0","0","0","","01/01/2014","12/31/2014"
"370049","STILLWATER MEDICAL CENTER","OP-26","2648","809","654","725","19","150","362","0","72","","01/01/2014","12/31/2014"
"370051","MEMORIAL HOSPITAL & PHYSICIAN GROUP","OP-26","51","0","0","24","128","36","0","0","42","","01/01/2014","12/31/2014"
"370054","GRADY MEMORIAL HOSPITAL","OP-26","1858","105","168","119","25","25","21","1","12","","01/01/2014","12/31/2014"
"370056","COMANCHE COUNTY MEMORIAL HOSPITAL","OP-26","3787","409","710","235","93","160","204","72","55","","01/01/2014","12/31/2014"
"370057","MUSCOGEE (CREEK) NATION MEDICAL CENTER","OP-26","316","97","1","99","34","0","0","0","419","","01/01/2014","12/31/2014"
"370065","CRAIG GENERAL HOSPITAL","OP-26","444","119","12","40","35","195","40","4","2","","01/01/2014","12/31/2014"
"370072","LATIMER COUNTY GENERAL HOSPITAL","OP-26","0","0","0","0","0","0","0","0","0","","01/01/2014","12/31/2014"
"370078","OKLAHOMA STATE UNIVERSITY MEDICAL CENTER","OP-26","1507","133","70","821","700","220","48","48","9","","01/01/2014","12/31/2014"
"370080","SHARE MEDICAL CENTER","OP-26","87","63","7","0","9","0","0","0","0","","01/01/2014","12/31/2014"
"370083","PUSHMATAHA COUNTY TOWN OF ANTLERS HOSPITAL","OP-26","5","0","0","0","0","0","0","3","0","","01/01/2014","12/31/2014"
"370089","NORTHEASTERN HEALTH SYSTEM","OP-26","1035","324","699","630","82","282","77","64","355","","01/01/2014","12/31/2014"
"370091","SAINT FRANCIS HOSPITAL, INC","OP-26","5627","1667","3488","2104","1968","1786","1169","0","132","","01/01/2014","12/31/2014"
"370093","OU MEDICAL CENTER","OP-26","7024","386","787","2165","2472","1024","1369","696","451","","01/01/2014","12/31/2014"
"370094","ALLIANCEHEALTH MIDWEST","OP-26","466","0","98","330","37","132","208","4","573","","01/01/2014","12/31/2014"
"370097","SOUTHWESTERN MEDICAL CENTER","OP-26","1403","73","253","214","609","392","45","0","29","","01/01/2014","12/31/2014"
"370099","HILLCREST HOSPITAL CUSHING","OP-26","164","0","14","5","7","75","2","0","1","","01/01/2014","12/31/2014"
"370100","CHOCTAW MEMORIAL HOSPITAL","OP-26","491","0","0","10","180","8","0","0","0","","01/01/2014","12/31/2014"
"370106","INTEGRIS SOUTHWEST MEDICAL CENTER","OP-26","750","87","489","1770","304","188","514","152","54","","01/01/2014","12/31/2014"
"370112","SEQUOYAH COUNTY-CITY OF SALLISAW HOSPITAL AUTHORIT","OP-26","257","0","0","0","32","0","2","1","1","","01/01/2014","12/31/2014"
"370113","INTEGRIS GROVE HOSPITAL","OP-26","229","727","54","234","118","198","0","0","819","","01/01/2014","12/31/2014"
"370114","ST JOHN MEDICAL CENTER, INC","OP-26","9845","1158","360","257","522","764","2988","408","398","","01/01/2014","12/31/2014"
"370138","MEMORIAL HOSPITAL OF TEXAS COUNTY","OP-26","263","0","0","0","5","8","1","0","0","","01/01/2014","12/31/2014"
"370139","PERRY MEMORIAL HOSPITAL AUTHORITY","OP-26","204","9","0","9","1","0","0","0","3","","01/01/2014","12/31/2014"
"370149","ST ANTHONY SHAWNEE HOSPITAL","OP-26","1813","820","1029","142","87","33","17","0","23","","01/01/2014","12/31/2014"
"370153","ELKVIEW GENERAL HOSPTIAL","OP-26","0","0","0","0","0","0","0","0","0","","01/01/2014","12/31/2014"
"370156","PAULS VALLEY HOSPITAL AUTHORITY","OP-26","0","0","0","0","0","0","0","0","0","","01/01/2014","12/31/2014"
"370158","PURCELL MUNICIPAL HOSPITAL","OP-26","522","141","1591","35","16","20","0","0","0","","01/01/2014","12/31/2014"
"370166","WAGONER COMMUNITY HOSPITAL","OP-26","360","41","94","75","14","21","22","0","2","","01/01/2014","12/31/2014"
"370169","EPIC MEDICAL CENTER","OP-26","569","0","0","0","0","0","0","0","0","","01/01/2014","12/31/2014"
"370173","CLAREMORE INDIAN HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"370178","MEMORIAL HOSPITAL","OP-26","31","0","2","0","1","3","0","0","0","","01/01/2014","12/31/2014"
"370183","HILLCREST HOSPITAL HENRYETTA","OP-26","308","187","0","111","0","0","0","0","103","","01/01/2014","12/31/2014"
"370190","SOUTHWESTERN REGIONAL MEDICAL CENTER","OP-26","814","0","6","8","20","43","240","0","2050","","01/01/2014","12/31/2014"
"370192","NORTHWEST SURGICAL HOSPITAL","OP-26","17","0","171","1127","2","43","0","0","0","","01/01/2014","12/31/2014"
"370199","LAKESIDE WOMEN'S HOSPITAL, A MEMBER OF INTEGRIS HE","OP-26","600","0","0","0","0","130","0","0","0","","01/01/2014","12/31/2014"
"370201","SURGICAL HOSPITAL OF OKLAHOMA, LLC","OP-26","17","184","2496","477","31","92","0","0","0","","01/01/2014","12/31/2014"
"370202","HILLCREST HOSPITAL SOUTH","OP-26","3637","0","131","972","168","90","85","37","19","","01/01/2014","12/31/2014"
"370203","COMMUNITY HOSPITAL, LLC","OP-26","1117","1852","1764","3598","15","0","0","1","0","","01/01/2014","12/31/2014"
"370206","OKLAHOMA SPINE HOSPITAL","OP-26","0","0","492","57","0","0","0","0","0","","01/01/2014","12/31/2014"
"370210","OKLAHOMA SURGICAL HOSPITAL, LLC","OP-26","1422","0","4655","3699","138","920","112","1","67","","01/01/2014","12/31/2014"
"370211","INTEGRIS CANADIAN VALLEY  HOSPITAL","OP-26","1315","192","500","242","240","30","57","0","84","","01/01/2014","12/31/2014"
"370212","OKLAHOMA CENTER FOR ORTHOPAEDIC & MULTI-SP","OP-26","1192","185","4852","5870","273","228","6","6","1886","","01/01/2014","12/31/2014"
"370215","OKLAHOMA HEART HOSPITAL","OP-26","1","0","0","0","7","3","1837","49","0","","01/01/2014","12/31/2014"
"370216","TULSA SPINE & SPECIALTY HOSPITAL","OP-26","9","298","3060","202","9","20","1","3","0","","01/01/2014","12/31/2014"
"370218","SAINT FRANCIS HOSPITAL SOUTH, LLC","OP-26","3016","0","96","273","784","796","160","0","1","","01/01/2014","12/31/2014"
"370220","ONECORE HEALTH","OP-26","0","0","0","792","0","0","0","0","107","","01/01/2014","12/31/2014"
"370222","MCBRIDE CLINIC ORTHOPEDIC HOSPITAL,  L L C","OP-26","0","0","2086","1337","11","0","1","0","0","","01/01/2014","12/31/2014"
"370225","SUMMIT MEDICAL CENTER","OP-26","106","147","1169","127","2113","138","12","0","0","","01/01/2014","12/31/2014"
"370227","ST JOHN OWASSO","OP-26","369","112","394","193","18","25","7","0","3","","01/01/2014","12/31/2014"
"370228","BAILEY MEDICAL CENTER, LLC","OP-26","1278","0","37","395","34","80","23","2","1","","01/01/2014","12/31/2014"
"370229","ALLIANCEHEALTH SEMINOLE","OP-26","257","0","0","23","14","0","0","0","2","","01/01/2014","12/31/2014"
"370233","PINNACLE SPECIALTY HOSPITAL","OP-26","0","1920","0","20","20","0","0","0","0","","01/01/2014","12/31/2014"
"370234","OKLAHOMA HEART HOSPITAL SOUTH, LLC","OP-26","5","0","0","1","8","2","669","42","0","","01/01/2014","12/31/2014"
"370235","ST JOHN BROKEN ARROW, INC","OP-26","540","0","75","297","24","101","3","0","6","","01/01/2014","12/31/2014"
"370236","INTEGRIS HEALTH EDMOND","OP-26","860","0","187","128","31","91","40","1","23","","01/01/2014","12/31/2014"
"371300","ATOKA COUNTY MEDICAL CENTER","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"371301","PRAGUE COMMUNITY HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"371302","MERCY HOSPITAL WATONGA, INC","OP-26","0","0","1","0","0","4","0","0","0","","01/01/2014","12/31/2014"
"371303","ROGER MILLS MEMORIAL HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"371304","MERCY HOSPITAL TISHOMINGO INC","OP-26","0","0","0","1","0","9","0","0","0","","01/01/2014","12/31/2014"
"371305","JANE PHILLIPS NOWATA HEALTH CENTER","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"371306","MERCY HEALTH LOVE COUNTY","OP-26","0","0","0","0","0","0","0","0","0","","01/01/2014","12/31/2014"
"371307","CIMARRON MEMORIAL HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"371309","PAWHUSKA HOSPITAL, INC","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"371310","MERCY HOSPITAL HEALDTON, INC.","OP-26","0","0","0","0","0","2","0","0","0","","01/01/2014","12/31/2014"
"371311","JEFFERSON COUNTY HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"371312","ST JOHN SAPULPA, INC","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"371313","MERCY HOSPITAL KINGFISHER","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"371314","THE PHYSICIANS' HOSPITAL IN ANADARKO","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"371316","STROUD REGIONAL MEDICAL CENTER","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"371317","MERCY HOSPITAL LOGAN COUNTY, INC","OP-26","551","143","9","19","4","7","0","0","1","","01/01/2014","12/31/2014"
"371318","FAIRFAX COMMUNITY HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"371319","MARY HURLEY HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"371320","CLEVELAND AREA HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"371321","HOLDENVILLE GENERAL HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"371322","BEAVER COUNTY MEMORIAL HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"371323","WEATHERFORD REGIONAL HOSPITAL, INC OF WEATHERFORD","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"371324","HARPER COUNTY COMMUNITY HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"371325","CORDELL MEMORIAL HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"371326","INTEGRIS MARSHALL COUNTY MEDICAL CENTER","OP-26","372","0","0","0","0","0","0","0","0","","01/01/2014","12/31/2014"
"371327","OKEENE MUNICIPAL HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"371328","ARBUCKLE MEMORIAL HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"371329","FAIRVIEW REGIONAL MEDICAL CENTER AUTHORITY","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"371330","QUARTZ MOUNTAIN MEDICAL CENTER","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"371331","DRUMRIGHT REGIONAL HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"371332","SEILING MUNICIPAL HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"371333","CREEK NATION COMMUNITY HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"371334","CARNEGIE TRI-COUNTY MUNICIPAL HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"371335","HASKELL COUNTY COMMUNITY HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"380001","MID-COLUMBIA MEDICAL CENTER","OP-26","271","0","98","544","161","119","141","47","219","","01/01/2014","12/31/2014"
"380002","ASANTE THREE RIVERS MEDICAL CENTER","OP-26","1277","0","40","204","109","172","58","14","75","","01/01/2014","12/31/2014"
"380004","PROVIDENCE ST VINCENT MEDICAL CENTER","OP-26","3107","1159","403","536","775","1046","877","357","462","","01/01/2014","12/31/2014"
"380005","ASANTE ASHLAND COMMUNITY HOSPITAL","OP-26","5","8","143","379","1","437","24","19","40","","01/01/2014","12/31/2014"
"380007","LEGACY EMANUEL MEDICAL CENTER","OP-26","1396","0","159","587","66","252","207","15","11","","01/01/2014","12/31/2014"
"380009","OHSU HOSPITAL","OP-26","1248","1357","242","522","287","445","352","121","684","","01/01/2014","12/31/2014"
"380014","GOOD SAMARITAN REGIONAL MEDICAL CENTER","OP-26","678","0","201","986","531","325","596","40","173","","01/01/2014","12/31/2014"
"380017","LEGACY GOOD SAMARITAN MEDICAL CENTER","OP-26","1395","1166","907","345","196","173","417","321","479","","01/01/2014","12/31/2014"
"380018","ASANTE ROGUE REGIONAL MEDICAL CENTER","OP-26","1902","0","22","663","177","355","244","46","140","","01/01/2014","12/31/2014"
"380020","MCKENZIE-WILLAMETTE MEDICAL CENTER","OP-26","2134","50","235","1079","3798","290","138","97","46","","01/01/2014","12/31/2014"
"380021","TUALITY COMMUNITY HOSPITAL","OP-26","5987","1021","442","1038","747","196","865","182","38","","01/01/2014","12/31/2014"
"380022","SAMARITAN ALBANY GENERAL HOSPITAL","OP-26","2390","641","640","336","161","201","1577","123","57","","01/01/2014","12/31/2014"
"380025","LEGACY MOUNT HOOD MEDICAL CENTER","OP-26","2473","108","141","224","31","161","57","57","10","","01/01/2014","12/31/2014"
"380027","MERCY MEDICAL CENTER","OP-26","334","562","689","49","146","2099","1449","172","52","","01/01/2014","12/31/2014"
"380029","SILVERTON HOSPITAL","OP-26","2361","63","62","272","62","72","18","1","28","","01/01/2014","12/31/2014"
"380033","SACRED HEART UNIVERSITY DISTRICT","OP-26","0","0","2","4","4","2","3","0","0","","01/01/2014","12/31/2014"
"380037","PROVIDENCE NEWBERG MEDICAL CENTER","OP-26","1370","175","179","321","174","134","54","13","76","","01/01/2014","12/31/2014"
"380038","PROVIDENCE WILLAMETTE FALLS MEDICAL CENTER","OP-26","414","264","479","622","49","165","24","66","30","","01/01/2014","12/31/2014"
"380040","ST CHARLES MEDICAL CENTER - REDMOND","OP-26","0","0","0","0","0","0","0","0","0","","01/01/2014","12/31/2014"
"380047","ST CHARLES MEDICAL CENTER - BEND","OP-26","0","0","0","0","0","0","0","0","0","","01/01/2014","12/31/2014"
"380050","SKY LAKES MEDICAL CENTER","OP-26","2132","108","261","765","31","105","0","27","16","","01/01/2014","12/31/2014"
"380051","SALEM HOSPITAL","OP-26","1028","44","120","258","181","617","268","71","312","","01/01/2014","12/31/2014"
"380052","SAINT ALPHONSUS MEDICAL CENTER - ONTARIO, INC","OP-26","36535","1534","2297","14642","1112","2573","1223","39","2620","","01/01/2014","12/31/2014"
"380056","SANTIAM MEMORIAL HOSPITAL","OP-26","931","44","50","228","4","0","0","29","282","","01/01/2014","12/31/2014"
"380060","ADVENTIST MEDICAL CENTER","OP-26","3011","628","229","1269","2262","311","560","48","42","","01/01/2014","12/31/2014"
"380061","PROVIDENCE PORTLAND MEDICAL CENTER","OP-26","2638","1717","3223","1478","867","759","351","660","329","","01/01/2014","12/31/2014"
"380071","WILLAMETTE VALLEY MEDICAL CENTER","OP-26","866","399","155","544","5682","27","222","59","50","","01/01/2014","12/31/2014"
"380075","PROVIDENCE MEDFORD MEDICAL CENTER","OP-26","1888","0","1839","362","118","462","109","115","119","","01/01/2014","12/31/2014"
"380082","PROVIDENCE MILWAUKIE HOSPITAL","OP-26","2515","289","700","418","171","18","16","2","61","","01/01/2014","12/31/2014"
"380089","LEGACY MERIDIAN PARK MEDICAL CENTER","OP-26","1549","28","267","377","89","311","198","65","140","","01/01/2014","12/31/2014"
"380090","BAY AREA HOSPITAL","OP-26","469","786","34","422","1630","112","192","25","57","","01/01/2014","12/31/2014"
"380102","SACRED HEART MEDICAL CENTER - RIVERBEND","OP-26","6989","47","245","858","230","531","1926","332","348","","01/01/2014","12/31/2014"
"381301","PEACEHEALTH COTTAGE GROVE COMMUNITY MEDICAL CENTER","OP-26","0","0","0","1","2","2","0","0","0","","01/01/2014","12/31/2014"
"381302","SAMARITAN NORTH LINCOLN HOSPITAL","OP-26","770","119","22","400","514","154","169","0","2","","01/01/2014","12/31/2014"
"381303","PROVIDENCE SEASIDE HOSPITAL","OP-26","633","108","18","56","6","7","17","0","7","","01/01/2014","12/31/2014"
"381307","HARNEY DISTRICT HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"381308","WEST VALLEY HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"381309","LAKE DISTRICT HOSPITAL","OP-26","224","0","16","14","6","28","6","0","1","","01/01/2014","12/31/2014"
"381310","PIONEER MEMORIAL HOSPITAL (HEPPNER)","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"381311","LOWER UMPQUA HOSPITAL DISTRICT","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"381312","COQUILLE VALLEY HOSPITAL DISTRICT","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"381313","ST CHARLES PRINEVILLE","OP-26","0","0","0","0","0","0","0","0","0","","01/01/2014","12/31/2014"
"381314","SAMARITAN PACIFIC COMMUNITY HOSPITAL","OP-26","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","Not Available","5","01/01/2014","12/31/2014"
"381316","PEACE HARBOR MEDICAL CENTER","OP-26","1899","603","127","468","16","37","55","0","20","","01/01/2014","12/31/2014"
"381318","PROVIDENCE HOOD RIVER MEMORIAL HOSPITAL","OP-26","1128","0","52","147","28","70","26","1","22","","01/01/2014","12/31/2014"
"381321","GRANDE RONDE HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
"381322","CURRY GENERAL HOSPITAL","OP-26","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","Not Available(5)","","01/01/2014","12/31/2014"
